Ngày;Lần cuối;Mở;Cao;Thấp;KL; Thay đổi
13/7/12;6090.1;6090.1;6114.0;6090.1;1.44;0.00
12/7/12;6090.1;6114.0;6114.0;6090.1;1.56;-0.39
11/7/12;6114.0;6090.1;6137.9;6090.1;1.34;0.39
10/7/12;6090.1;6114.0;6137.9;6090.1;3.20;-0.39
9/7/12;6114.0;6161.8;6161.8;6090.1;4.17;-0.39
6/7/12;6137.9;6114.0;6161.8;6114.0;635.31K;0.00
5/7/12;6137.9;6114.0;6137.9;6114.0;828.58K;0.39
4/7/12;6114.0;6114.0;6137.9;6114.0;920.44K;0.00
3/7/12;6114.0;6114.0;6137.9;6114.0;2.76;0.00
2/7/12;6114.0;6161.8;6161.8;6114.0;518.09K;-0.39
29/6/12;6137.9;6161.8;6161.8;6114.0;4.35;0.00
28/6/12;6137.9;6114.0;6161.8;6114.0;2.29;0.00
27/6/12;6137.9;6137.9;6161.8;6114.0;2.06;0.00
26/6/12;6137.9;6161.8;6161.8;6090.1;2.67;0.39
25/6/12;6114.0;6161.8;6161.8;6114.0;1.04;-0.39
22/6/12;6137.9;6161.8;6161.8;6137.9;2.09;-0.39
21/6/12;6161.8;6137.9;6185.7;6137.9;2.61;0.00
20/6/12;6161.8;6185.7;6185.7;6137.9;1.25;0.00
19/6/12;6161.8;6161.8;6185.7;6137.9;1.48;0.00
18/6/12;6161.8;6114.0;6185.7;6114.0;474.00K;0.78
15/6/12;6114.0;6114.0;6137.9;6114.0;663.60K;0.00
14/6/12;6114.0;6137.9;6161.8;6114.0;1.08;-0.78
13/6/12;6161.8;6114.0;6161.8;6114.0;1.06;0.39
12/6/12;6137.9;6161.8;6161.8;6114.0;773.47K;-0.39
11/6/12;6161.8;5970.7;6161.8;5970.7;612.89K;0.78
8/6/12;6114.0;6185.7;6209.5;6114.0;463.35K;-1.16
7/6/12;6185.7;6114.0;6185.7;6114.0;198.05K;0.39
6/6/12;6161.8;6137.9;6185.7;6137.9;339.52K;0.39
5/6/12;6137.9;6114.0;6161.8;6114.0;930.00K;0.39
4/6/12;6114.0;6137.9;6161.8;6090.1;1.56;-0.78
1/6/12;6161.8;6137.9;6161.8;6137.9;299.10K;0.39
31/5/12;6137.9;6137.9;6161.8;6114.0;1.62;-0.77
30/5/12;6185.7;6161.8;6185.7;6137.9;207.61K;0.39
29/5/12;6161.8;6114.0;6185.7;6114.0;857.24K;0.00
28/5/12;6161.8;6185.7;6209.5;6137.9;632.74K;-0.39
25/5/12;6185.7;6090.1;6185.7;6090.1;747.75K;1.17
24/5/12;6114.0;6114.0;6137.9;6090.1;2.24;0.00
23/5/12;6114.0;6114.0;6137.9;6090.1;2.04;0.00
22/5/12;6114.0;6114.0;6209.5;5755.8;890.68K;-1.16
21/5/12;6185.7;6018.5;6185.7;6018.5;899.87K;2.37
18/5/12;6042.4;6114.0;6114.0;5970.7;3.86;-1.56
17/5/12;6137.9;6114.0;6161.8;6114.0;2.42;0.39
16/5/12;6114.0;6114.0;6161.8;6090.1;3.03;0.00
15/5/12;6114.0;6114.0;6161.8;6066.2;3.22;0.00
14/5/12;6114.0;6161.8;6281.2;6090.1;3.73;0.00
11/5/12;6114.0;6161.8;6209.5;6090.1;1.28;-1.16
10/5/12;6185.7;6185.7;6281.2;6137.9;2.14;0.00
9/5/12;6185.7;6161.8;6257.3;6090.1;1.19;0.00
8/5/12;6185.7;6137.9;6352.8;6137.9;3.15;0.39
7/5/12;6161.8;6114.0;6161.8;6090.1;1.08;1.18
4/5/12;6090.1;6042.4;6114.0;6042.4;1.16;0.39
3/5/12;6066.2;6018.5;6114.0;6018.5;1.72;0.00
2/5/12;6066.2;6090.1;6137.9;6042.4;969.68K;-1.17
27/4/12;6137.9;6090.1;6161.8;6066.2;988.05K;0.39
26/4/12;6114.0;6209.5;6209.5;6018.5;1.13;-0.78
25/4/12;6161.8;6185.7;6257.3;6137.9;667.28K;0.00
24/4/12;6161.8;6137.9;6161.8;6090.1;561.82K;0.00
23/4/12;6161.8;6472.2;6472.2;6018.5;1.31;1.18
20/4/12;6090.1;6066.2;6090.1;6018.5;2.42;0.39
19/4/12;6066.2;6161.8;6161.8;6042.4;3.17;-1.55
18/4/12;6161.8;6233.4;6305.1;6137.9;4.07;-1.53
17/4/12;6257.3;6257.3;6352.8;6209.5;2.79;-0.38
16/4/12;6281.2;6209.5;6352.8;6161.8;2.13;0.00
13/4/12;6281.2;6329.0;6329.0;6161.8;2.64;0.00
12/4/12;6281.2;6137.9;6376.7;6114.0;7.96;2.73
11/4/12;6114.0;6018.5;6161.8;6018.5;2.73;1.59
10/4/12;6018.5;6090.1;6090.1;5970.7;1.89;-0.79
9/4/12;6066.2;6066.2;6090.1;6042.4;2.48;0.39
6/4/12;6042.4;6066.2;6090.1;6018.5;3.48;0.40
5/4/12;6018.5;5946.8;6042.4;5899.1;1.57;1.61
4/4/12;5922.9;6042.4;6042.4;5899.1;1.14;-0.80
3/4/12;5970.7;5899.1;5994.6;5875.2;1.18;1.63
30/3/12;5875.2;5875.2;5922.9;5851.3;2.88;0.00
29/3/12;5875.2;6018.5;6018.5;5755.8;4.05;-1.99
28/3/12;5994.6;5946.8;6018.5;5875.2;4.27;0.40
27/3/12;5970.7;6161.8;6161.8;5970.7;4.84;-3.10
26/3/12;6161.8;6233.4;6257.3;6137.9;4.51;0.78
23/3/12;6114.0;6114.0;6185.7;6066.2;5.15;-0.78
22/3/12;6161.8;6209.5;6209.5;6066.2;2.13;0.00
21/3/12;6161.8;6114.0;6233.4;6042.4;5.91;0.39
20/3/12;6137.9;6090.1;6209.5;6018.5;3.17;2.39
19/3/12;5994.6;6090.1;6137.9;5922.9;2.24;-0.79
16/3/12;6042.4;6305.1;6305.1;6018.5;3.00;0.80
15/3/12;5994.6;5875.2;6066.2;5779.6;2.91;2.45
14/3/12;5851.3;5970.7;5994.6;5779.6;1.81;-0.41
13/3/12;5875.2;5731.9;5946.8;5731.9;1.71;3.36
12/3/12;5684.1;5875.2;5875.2;5684.1;3.11;-3.25
9/3/12;5875.2;5851.3;6042.4;5684.1;4.77;-0.41
8/3/12;5899.1;5875.2;6185.7;5851.3;5.70;-5.36
7/3/12;6233.4;6448.4;6448.4;6233.4;5.40;-3.33
6/3/12;6448.4;6687.2;7093.2;6424.5;7.02;-2.88
5/3/12;6639.4;6305.1;6639.4;6305.1;8.16;6.51
2/3/12;6233.4;5970.7;6233.4;5970.7;9.84;5.24
1/3/12;5922.9;5612.5;5922.9;5612.5;7.08;5.53
29/2/12;5612.5;5493.1;5636.3;5493.1;2.46;2.17
28/2/12;5493.1;5684.1;5684.1;5469.2;3.06;-2.54
27/2/12;5636.3;5493.1;5636.3;5469.2;2.45;3.06
24/2/12;5469.2;5493.1;5588.6;5469.2;3.66;-1.72
23/2/12;5564.7;5516.9;5564.7;5397.5;2.83;0.43
22/2/12;5540.8;5421.4;5564.7;5325.9;2.12;2.65
21/2/12;5397.5;5612.5;5708.0;5349.8;1.72;-1.31
20/2/12;5469.2;5158.7;5469.2;5158.7;3.12;6.02
17/2/12;5158.7;5087.0;5158.7;5087.0;1.99;1.41
16/2/12;5087.0;5063.2;5110.9;5015.4;1.86;1.43
15/2/12;5015.4;5206.5;5254.2;4991.5;1.56;-3.67
14/2/12;5206.5;5302.0;5349.8;5158.7;1.83;-1.80
13/2/12;5302.0;5564.7;5564.7;5302.0;1.64;-4.31
10/2/12;5540.8;5636.3;5708.0;5493.1;1.45;-0.86
9/2/12;5588.6;5397.5;5779.6;5373.6;4.24;2.18
8/2/12;5469.2;5254.2;5493.1;5254.2;1.88;2.23
7/2/12;5349.8;5134.8;5373.6;5134.8;2.23;4.67
6/2/12;5110.9;5134.8;5134.8;5087.0;506.70K;0.00
3/2/12;5110.9;5254.2;5254.2;4896.0;794.78K;-1.84
2/2/12;5206.5;5015.4;5254.2;5015.4;935.51K;3.32
1/2/12;5039.3;5087.0;5087.0;4967.6;567.33K;-0.47
31/1/12;5063.2;4991.5;5087.0;4967.6;768.32K;1.92
30/1/12;4967.6;5110.9;5110.9;4919.9;337.68K;1.46
20/1/12;4896.0;4896.0;4967.6;4872.1;475.84K;0.49
19/1/12;4872.1;4824.3;4896.0;4824.3;505.23K;1.49
18/1/12;4800.5;4752.7;4800.5;4752.7;318.21K;0.50
17/1/12;4776.6;4657.2;4776.6;4657.2;791.10K;1.01
16/1/12;4728.8;4657.2;4752.7;4657.2;529.12K;1.02
13/1/12;4681.0;4657.2;4704.9;4633.3;305.71K;0.51
